"","Company","Gender","Age","Occupation","Location","Manufac_country","Make","Model","Cylinder_capacity","Driving_Experience"
"574","1","1","4","1","1","1","1","1","2","4"
"575","1","1","4","5","3","2","3","7","3","4"
"576","1","1","4","2","3","1","1","3","3","4"
"577","1","1","4","1","1","1","1","1","2","4"
"578","1","1","4","1","3","2","3","7","3","4"
"579","1","1","4","7","1","2","3","6","2","4"
"580","1","1","4","1","1","1","1","1","2","2"
"581","1","1","4","5","1","1","1","1","2","4"
"582","1","1","4","3","1","3","5","11","4","2"
"583","1","1","4","3","1","5","7","11","2","3"
"584","1","1","2","1","2","1","1","1","2","2"
"585","1","1","4","2","2","1","1","1","2","4"
"586","1","2","4","2","1","1","1","11","1","4"
"587","1","2","4","1","3","2",NA,"11","2","4"
"588","1","1","3","7","1","5","7","11","2","4"
"589","1","1","4","1","1","1","1","2","2","4"
"590","1","1","4","6","3","1","1","1","2","4"
"591","1","1","4","2","1","1","1","1","2","4"
"592","1","1","4","6","3","1","1","1","2","4"
"593","1","1","4","6","3","1",NA,"11","2","4"
"594","1","1","4","1","3","1","1","3","3","4"
"595","1","1","1","5","3","1","2","11","2","4"
"596","1","1","4","1","1","1","1","1","2","3"
"597","1","1","4","1","2","2","3","11","2","4"
"598","1","1","4","1","1","1","1","4","3","3"
"599","1","1","4","1","1","3","5","11","2","4"
"600","1","1","4","3","2","1","1","1","2","4"
"601","1","1","4","1","1","5","7","11","2","4"
"602","1","1","2","6","3","1","1","2","2","4"
"603","1","1","4","1","1","2","3","7","3","4"
"604","1","1","4","1","1","1","1","11","2","1"
"605","1","1","4","1","2","1",NA,"11","2","4"
"606","1","1","4","1","1","2","4","11","2","4"
"607","1","1","4","2","3","1","2","11","2","4"
"608","1","1","3","1","1","1","1","2","2","3"
"609","1","1","4","2","1","1","1","1","2","4"
"610","1","1","4","1","3","1","1","1","2","2"
"611","1","1","4","6","3","1","1","1","2","4"
"612","1","1","4","5","1","1","1","1","2","4"
"613","1","1","4","5","3","2","3",NA,"3","4"
"614","1","1","4","1","1","2","3",NA,"3","4"
"615","1","1","3","2","1","1","1","11","1","4"
"616","1","1","4","1","1","1","1","1","2","4"
"617","1","1","4","1","1","1","1","3","3","4"
"618","1","1","4","1","1","1","1","1","2","4"
"619","1","1","4","5","2","5","7","11","2","4"
"620","1","1","4","5","2","1",NA,"11","2","4"
"621","1","1","4","4","1","2","3",NA,"3","2"
"622","1","1","4","7","2","4","6","11","2","4"
"623","1","1","3","1","1","1","1","11","1","4"
"624","1","1","4","5","3","1","1","1","2","4"
"625","1","1","4","5","2","2","3","7","3","4"
"626","1","1","4","5","1","2","3","7","3","1"
"627","1","1","4","5","3","1","1","2","2","4"
"628","1","1","4","7","3","2","3","7","3","4"
"629","1","1","4","2","3","5","7","11","2","4"
"630","1","1","4","7","3","3","5","11","3","2"
"631","1","1","4","1","3","4",NA,"11","2","4"
"632","1","1","4","1","3","1","1","1","2","4"
"633","1","1","4","1","3","1","1","1","2","4"
"634","1","1","4","1","3","1","1","4","3","4"
"635","1","2","4","7","2","1","1","11","3","4"
"636","1","2","4","1","2","1","1","2","2","4"
"637","1","2","4","6","2","1","1","11","1","4"
"638","1","1","4","1","2","3","5","11","1","4"
"639","1","1","4","3","3","2","3","6","2","3"
"640","1","1","4","1","1","1","1","3","3","4"
"641","1","1","4","1","2","2","3","11","2","4"
"642","1","1","4","2","1","1",NA,"11","2","2"
"643","1","1","4","5","1","2","3","6","2","4"
"644","1","2","4","3","2","1","1","2","2","1"
"645","1","2","4","3","2","1","1","11","1","4"
"646","1","1","4","2","1","3","5","11","4","4"
"647","1","1","4","1","2","1","1","1","2","4"
"648","1","1","4","7","1","2","3","6","2","4"
"649","1","1","4","7","2","1","1","3","3","2"
"650","1","1","4","6","3","1","2","11","1","4"
"651","1","1","4","1","1","2","3","7","3","4"
"652","1","1","4","2","1","1","1","11","2","4"
"653","1","1","4","2","3","1","1","3","3","4"
"654","1","1","4","1","1","2","4","11","3","4"
"655","1","1","4","1","1","1","2","5","1","4"
"656","1","2","4","6","1","2","3","6","2","4"
"657","1","1","4","1","1","1","1","3","3","4"
"658","1","1","4","5","1","1","2","11","2","4"
"659","1","1","4","1","1","1","1","11","1","4"
"660","1","1","4","7","1","2","3","7","3","4"
"661","1","1","4","1","3","2","3","7","3","3"
"662","1","1","4","2","2","1","2","11","1","4"
"663","1","1","4","1","1","1","1","1","2","2"
"664","1","1","4","1","1","1","1","1","2","4"
"665","1","1","4","1","3","2","3","7","3","4"
"666","1","1","4","2","3","1","1","1","2","2"
"667","1","1","2","1","1","1","1","1","2","4"
"668","1","1","4","3","1","5","7","11","2","4"
"669","1","1","4","7","3","1","1","11","1","3"
"670","1","1","4","5","3","2","3","6","2","3"
"671","1","1","4","1","1","1","1","1","2","4"
"672","1","1","4","1","1","1","1","11","2","4"
"673","1","1","4","7","3","2","3","7","3","4"
"674","1","1","3","7","2","1","1","1","2","4"
"675","1","1","4","3","1","3","5","11","4","4"
"676","1","1","4","1","3","1","1","11","3","4"
"677","1","1","2","3","1","1","1","1","2","2"
"678","1","1","4","6","3","1","1","1","2","4"
"679","1","1","4","4","3","2","3","7","3","4"
"680","1","1","4","1","1","1","2","5","1","4"
"681","1","1","4","1","3","3","5","10","2","4"
"682","1","1","4","7","2","1","1","2","2","1"
"683","1","1","4","1","1","1","1","1","2","4"
"684","1","1","4","5","1","3","5","11","2","4"
"685","1","1","4","1","2","2","3","11","2","4"
"686","1","1","4","1","3","1","1","1","2","4"
"687","1","1","4","1","2","2","3","6","2","3"
"688","1","1","4","1","2","2",NA,"11","2","4"
"689","1","2","4","7","1","1","2","5","1","4"
"690","1","1","4","6","3","1","1","1","2","4"
"691","1","2","4","3","3","2",NA,"11","2","4"
"692","1","1","4","1","1","2","4","9","2","4"
"693","1","2","4","7","3","1","1","11","1","4"
"694","1","1","4","5","3","1","1","11","2","4"
"695","1","1","4","2","1","2","3","6","2","4"
"696","1","1","4","7","1","1","1","11","1","4"
"697","1","2","4","1","3","2",NA,"11","4","4"
"698","1","2","4","1","1","1","1","3","3","4"
"699","1","1","4","3","3","1","1","1","2","4"
"700","1","1","4","6","2","3","5","11","1","4"
"701","1","1","4","5","1","3","5","11","2","2"
"702","1","2","4","7","3","1","1","1","2","4"
"703","1","1","4","2","2","2","3","11","2","2"
"704","1","2","4","1","1","1","1","2","2","4"
"705","1","2","4","1","1","1","1","1","2","4"
"706","1","2","4","6","1","1","1","2","2","4"
"707","1","1","4","1","1","2","3","6","2","4"
"708","1","1","3","3","1","2","3","6","2","1"
"709","1","1","2","3","1","1","1","2","2","4"
"710","1","2","4","1","1","1","1","2","2","4"
"711","1","2","4","2","1","3","5","11","1","1"
"712","1","1","4","1","1","2","3","7","3","4"
"713","1","1","4","1","3","3","5","11","2","4"
"714","1","1","4","1","1","1","1","11","2","4"
"715","1","1","4","1","2","2","3","6","2","1"
"716","1","1","4","1","2","2","3","11","2","4"
"717","1","1","4","3","1","2","4","9","2","4"
"718","1","1","4","2","1","3","5","11","1","4"
"719","1","1","4","2","1","1","1","1","2","4"
"720","1","1","4","6","1","1","1","1","2","4"
"721","1","1","4","5","2","2",NA,"11","3","2"
"722","1","2","4","1","1","1","1","2","2","2"
"723","1","2","4","1","1","1","2","11","2","4"
"724","1","1","4","7","3","1","1","2","2","3"
"725","1","2","4","1","3","1","1","11","1","4"
"726","1","1","4","3","1","1","1","11","1","2"
"727","1","2","4","1","2","2",NA,"11","2","4"
"728","1","1","4","7","3","1","1","3","3","1"
"729","1","1","4","5","2","1","1","1","2","4"
"730","1","1","4","5","1","2","3","7","3","2"
"731","1","1","4","1","3","1","1","1","2","4"
"732","1","1","4","4","2","1","1","4","3","4"
"733","1","2","4","1","3","1","1","2","2","4"
"734","1","1","4","1","3","2","3",NA,"3","4"
"735","1","1","4","1","1","5","7","11","2","4"
"736","1","1","4","5","3","2","3","11","2","4"
"737","1","1","4","1","1","2","3",NA,"3","4"
"738","1","1","4","1","1","2","3","6","2","4"
"739","1","1","4","4","1","1","1","4","3","4"
"740","1","1","4","2","1","3","5","10","2","4"
"741","1","1","4","1","1","2","3",NA,"3","4"
"742","1","1","3","2","1","2","3","7","3","3"
"743","1","1","4","5","1","2","3","7","3","4"
"744","1","1","4","7","1","1","1","1","2","4"
"745","1","1","3","7","3","1","1","1","2","4"
"746","1","1","4","2","3","2","3","11","2","4"
"747","1","1","4","1","2","3","5","11","2","1"
"748","1","1","4","7","3","1","1","2","2","4"
"749","1","1","1","6","1","1","1","1","2","4"
"750","1","1","4","3","1","1","1","11","2","4"
"751","1","1","4","1","2","1","1","3","3","4"
"752","1","1","4","1","2","1","1","3","3","4"
"753","1","1","3","2","1","1","1","1","2","4"
"754","1","1","4","1","3","2","3","7","3","4"
"755","1","1","4","2","1","1","1","3","3","4"
"756","1","2","4","1","1","1","1","3","3","4"
"757","1","1","4","2","2","3","5","11","2","4"
"758","1","1","4","1","3","1","1","1","2","4"
"759","1","1","4","1","1","4",NA,"11","2","4"
"760","1","1","4","2","1","1","2","5","1","4"
"761","1","1","4","1","1","1","1","11","1","2"
"762","1","1","4","5","1",NA,NA,"11","2","4"
"763","1","1","4","2","1","2",NA,"11","2","1"
"764","1","1","4","1","1","2","4","9","2","4"
"765","1","1","4","1","2","2",NA,"11","2","4"
"766","1","1","4","7","2","1","1","4","3","4"
"767","1","1","4","5","1","3","5","11","2","4"
"768","1","1","4","7","3","3","5","10","2","4"
"769","1","1","4","1","3","3","5","10","2","4"
"770","1","1","4","1","3","1","1","3","3","4"
"771","1","1","4","5","3","1","1","2","2","4"
"772","1","1","4","2","2","2","3","6","2","4"
"773","1","1","4","1","3","1",NA,"11","2","4"
"774","1","1","4","1","1","1","1","2","2","3"
"775","1","2","4","1","1","2","3","6","2","4"
"776","1","1","4","4","3","3","5","11","1","4"
"777","1","1","4","4","3","1","1","11","1","4"
"778","1","1","4","1","3","1","1","11","2","4"
"779","1","2","3","1","1","2","3","6","2","4"
"780","1","1","4","1","2","2","3","6","2","1"
"781","1","1","4","1","2","1","1","2","2","4"
"782","1","1","4","1","1","1","2","11","3","4"
"783","1","1","4","2","1","1","1","3","3","4"
"784","1","1","4","6","2","2","3","6","2","4"
"785","1","1","4","1","1","1","1","1","2","4"
"786","1","1","4","1","2","2","3","11","2","4"
"787","1","1","4","2","1","1","2","11","2","4"
"788","1","1","4","5","1","1","1","2","2","4"
"789","1","1","4","1","3","2",NA,"11","4","4"
"790","1","1","4","1","1","1","1","1","2","4"
"791","1","1","4","2","2","1","1","4","3","4"
"792","1","1","4","2","1","2","4","11","2","4"
"793","1","1","4","1","2","1","1","11","2","4"
"794","1","1","4","2","1","1","1","11","1","4"
"795","1","1","4","3","1","1","1","3","3","1"
"796","1","1","4","2","1","2","3","6","2","4"
"797","1","1","4","1","3","1","1","11","2","4"
"798","1","1","4","2","1","2","3","6","2","4"
"799","1","1","4","2","1","5","7","11","2","4"
"800","1","1","4","7","3","1","2","5","1","4"
"801","1","2","4","7","1","2",NA,"11","2","1"
"802","1","2","4","5","2","5","7","11","2","4"
"803","1","2","4","3","2","1","1","1","2","3"
"804","1","2","2","6","3","4",NA,"11","2","4"
"805","1","1","4","7","1","1","1","1","2","3"
"806","1","2","4","1","3","1","1","1","2","4"
"807","1","1","3","2","2","2",NA,"11","2","4"
"808","1","1","4","1","2","1","1","4","3","2"
"809","1","2","4","2","3","1",NA,"11","4","4"
"810","1","2","4","7","2","1","1","11","1","1"
"811","1","1","4","5","1","1","1","11","1","4"
"812","1","2","4","1","1","1","1","1","2","2"
"813","1","2","4","1","2","1",NA,"11","2","4"
"814","1","1","4","1","1","1","1","1","2","1"
"815","1","1","4","1","1","2","3",NA,"3","4"
"816","1","2","4","5","1","3","5","11","2","3"
"817","1","2","4","7","1","1","1","1","2","4"
"818","1","2","4","5","1","1","1","3","3","4"
"819","1","1","4","5","1","1","2","5","1","4"
"820","1","2","4","2","1","1","2","11","2","4"
"821","1","1","4","1","3","1","1","3","3","1"
"822","1","2","4","6","2","1","1","1","2","1"
"823","1","2","4","6","1","1","2","11","2","4"
"824","1","2","4","1","3","1","2","11","2","4"
"825","1","2","4","7","3","2",NA,"11","2","4"
"826","1","2","4","2","3","1","1","1","2","4"
"827","1","2","4","2","3","1","1","1","2","4"
"828","1","2","4","7","1","1","1","11","1","4"
"829","1","1","4","3","1","1","1","1","2","4"
"830","1","1","4","1","1","1","2","11","3","4"
"831","1","2","2","7","1","1","1","11","1","2"
"832","1","2","4","6","1","2",NA,"11","2","1"
"833","1","1","4","7","1","1","2","5","1","4"
"834","1","2","4","1","1","2","3","11","2","4"
"835","1","1","4","2","1","1","1","1","2","4"
"836","1","2","4","1","3","1","2","11","2","4"
"837","1","1","4","3","1","1","1","1","2","4"
"838","1","2","4","7","3","1","1","1","2","4"
"839","1","2","4","3","2","1","1","1","2","4"
"840","1","1","4","7","3","1","1","1","2","3"
"841","1","1","4","3","1","1","1","11","2","4"
"842","1","1","4","7","2","1","1","1","2","1"
"843","1","1","4","7","2","1","1","3","3","4"
"844","1","2","4","1","2","3","5","11","1","4"
"845","1","2","4","6","1","2","4","9","2","4"
"846","1","2","4","1","2","2",NA,"11","2","4"
"847","1","2","4","2","1","1","1","3","3","4"
"848","1","2","4","7","1","1","1","11","2","4"
"849","1","1","4","1","3","1","2","5","1","4"
"850","1","2","4","1","2",NA,NA,"11","2","4"
"851","1","2","4","1","3","1","1","11","3","1"
"852","1","2","4","2","1","3","5","11","1","4"
"853","1","2","4","2","1","2",NA,"11","2","4"
"854","1","2","4","1","1","2",NA,"11","2","4"
"855","1","2","4","1","1","2","3","11","2","4"
"856","1","1","4","1","2","3","5","11","3","4"
"857","1","1","4","7","2","4",NA,"11","2","4"
"858","1","1","3","2","3","1","1","1","2","4"
"859","1","1","4","1","3","3","5","11","2","2"
"860","1","1","4","1","1","1","1","1","2","2"
"861","1","1","4","5","2","2","4","9","2","4"
"862","1","1","1","6","1","2",NA,"11","2","1"
"863","1","2","4","2","1","1","1","1","2","4"
"864","1","1","4","1","1","2","3","6","2","4"
"865","1","1","4","1","1","1","1","4","3","4"
"866","1","2","4","1","3","1","1","11","1","4"
"867","1","1","4","2","3","1","1","2","2","4"
"868","1","1","2","1","2","1","1","4","3","4"
"869","1","2","4","7","1","1","2","11","2","4"
"870","1","2","4","7","3","1","2","11","3","4"
"871","1","2","4","1","1","1","1","11","1","4"
"872","1","1","4","2","2","3","5","11","4","4"
"873","1","1","4","1","2","3","5","11","2","4"
"874","1","1","4","1","3","1","1","1","2","4"
"875","1","1","4","1","1","1","1","1","2","4"
"876","1","1","2","1","3","2","3","7","3","4"
"877","1","1","4","1","3","3","5","11","2","4"
"878","1","1","4","1","1","2","3","6","2","4"
"879","1","1","4","5","1","1","2","5","1","1"
"880","1","1","3","1","2","4","6","11","2","4"
"881","1","1","4","1","2","1","2","5","1","3"
"882","1","1","4","1","3","2","3","6","2","4"
"883","1","1","4","5","1","1","2","11","3","4"
"884","1","1","4","5","1","3","5","11","2","3"
"885","1","1","4","1","3","2","3","11","2","4"
"886","1","1","4","7","1","2","4","9","2","4"
"887","1","1","4","5","1","5","7","11","2","4"
"888","1","1","4","3","1","1","1","1","2","4"
"889","1","1","3","3","3","2","4","11","2","4"
"890","1","1","4","2","2","1","1","1","2","4"
"891","1","1","4","5","2","2","3","6","2","1"
"892","1","1","4","1","1","1","1","3","3","4"
"893","1","1","4","2","1","1","1","4","3","1"
"894","1","1","4","2","3","2","3","6","2","4"
"895","1","1","4","2","3","2","3","7","3","4"
"896","1","1","4","7","1","5","7","11","2","1"
"897","1","1","4","1","1","1","1","2","2","4"
"898","1","1","4","5","3","1",NA,"11","2","4"
"899","1","1","4","1","1","5","7","11","2","2"
"900","1","1","2","6","1","1","1","1","2","1"
"901","1","1","4","2","1","1","1","1","2","1"
"902","1","1","4","1","1","3","5","11","4","4"
"903","1","1","4","7","1","1","1","2","2","2"
"904","1","1","4","5","1","1","1","3","3","4"
"905","1","1","4","1","1","1","1","1","2","4"
"906","1","1","4","3","1","2","4","9","2","4"
"907","1","1","4","7","1","1","1","11","2","1"
"908","1","1","4","1","1","1","1","1","2","1"
"909","1","1","2","2","1","1","1","11","2","1"
"910","1","1","4","5","1","2","3","6","2","4"
"911","1","1","4","7","1","2","3","7","3","4"
"912","1","1","4","1","3","1","1","1","2","4"
"913","1","1","4","1","3","1","1","1","2","4"
"914","1","1","4","1","3","3","5","11","4","1"
"915","1","1","4","7","3","1","1","1","2","4"
"916","1","1","4","5","3","1","1","2","2","4"
"917","1","1","4","7","1","4",NA,"11","2","1"
"918","1","1","2","5","2","1","1","4","3","4"
"919","1","1","4","1","1","2","4","11","3","4"
"920","1","1","2","1","1","1","1","11","2","1"
"921","1","1","2","2","3","2","3","7","3","4"
"922","1","1","4","2","3","1","1","11","1","4"
"923","1","1","4","2","3","1","1","11","1","4"
"924","1","1","4","7","1","1","1","3","3","4"
"925","1","1","4","1","1","2","3","6","2","4"
"926","1","1","4","5","1","2","3",NA,"3","4"
"927","1","1","4","1","1","2","3",NA,"3","4"
"928","1","1","4","5","3","1","1","2","2","4"
"929","1","1","4","3","1","3","5","11","4","4"
"930","1","1","2","6","1","3","5","11","2","4"
"931","1","1","4","5","3","1","1","11","2","4"
"932","1","1","2","5","3","1","1","1","2","4"
"933","1","1","4","1","1","1","1","11","2","4"
"934","1","1","1","1","1","1","1","11","1","4"
"935","1","1","4","5","1","1","1","1","2","4"
"936","1","1","4","7","1",NA,NA,"11","2","1"
"937","1","1","4","5","1","1","1","2","2","2"
"938","1","1","4","1","1","2","3","6","2","1"
"939","1","1","4","4","1","2","3","11","2","4"
"940","1","1","4","7","2","2","3","7","3","3"
"941","1","1","4","5","3","1","1","11","3","4"
"942","1","1","4","1","1","1","1","1","2","4"
"943","1","1","4","5","1","3","5","11","3","4"
"944","1","1","4","1","3","1","1","11","1","3"
"945","1","1","4","7","3","5","7","11","2","4"
"946","1","1","4","4","1","1","1","1","2","1"
"947","1","1","4","2","1","1","1","3","3","4"
"948","1","1","1","2","3","2","3","6","2","1"
"949","1","1","4","5","3","4","6","11","4","4"
"950","1","1","4","1","1","1","1","3","3","4"
"951","1","2","4","1","2","3","5","11","2","4"
